pokemon_rank,pokemon,slug,season,rule,format,panel,entry_rank,name,name_ja,percentage,type,category,power,accuracy
123,火暴兽（洗翠）,typhlosion-hisui,M-3,M-B,single,partners,4,魔幻假面喵,マスカーニャ,,,,,
123,火暴兽（洗翠）,typhlosion-hisui,M-3,M-B,single,partners,5,钢铠鸦,アーマーガア,,,,,
123,火暴兽（洗翠）,typhlosion-hisui,M-3,M-B,single,partners,6,巨金怪,メタグロス,,,,,
123,火暴兽（洗翠）,typhlosion-hisui,M-3,M-B,single,partners,7,铝钢桥龙,ブリジュラス,,,,,
123,火暴兽（洗翠）,typhlosion-hisui,M-3,M-B,single,partners,8,九尾（阿罗拉的样子）,アローラキュウコン,,,,,
123,火暴兽（洗翠）,typhlosion-hisui,M-3,M-B,single,partners,9,谜拟丘,ミミッキュ,,,,,
123,火暴兽（洗翠）,typhlosion-hisui,M-3,M-B,single,partners,10,快龙,カイリュー,,,,,
123,火暴兽（洗翠）,typhlosion-hisui,M-3,M-B,single,spreads,1,,,48.5,,,,
123,火暴兽（洗翠）,typhlosion-hisui,M-3,M-B,single,spreads,2,,,10.4,,,,
123,火暴兽（洗翠）,typhlosion-hisui,M-3,M-B,single,spreads,3,,,9.4,,,,
123,火暴兽（洗翠）,typhlosion-hisui,M-3,M-B,single,spreads,4,,,7.0,,,,
123,火暴兽（洗翠）,typhlosion-hisui,M-3,M-B,single,spreads,5,,,2.7,,,,
123,火暴兽（洗翠）,typhlosion-hisui,M-3,M-B,single,spreads,6,,,2.5,,,,
123,火暴兽（洗翠）,typhlosion-hisui,M-3,M-B,single,spreads,7,,,2.5,,,,
123,火暴兽（洗翠）,typhlosion-hisui,M-3,M-B,single,spreads,8,,,0.9,,,,
123,火暴兽（洗翠）,typhlosion-hisui,M-3,M-B,single,spreads,9,,,0.9,,,,
123,火暴兽（洗翠）,typhlosion-hisui,M-3,M-B,single,spreads,10,,,0.7,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,moves,1,闪焰冲锋,フレアドライブ,62.3,fire,physical,120,
124,烈箭鹰,talonflame,M-3,M-B,single,moves,2,勇鸟猛攻,ブレイブバード,59.3,flying,physical,120,
124,烈箭鹰,talonflame,M-3,M-B,single,moves,3,磷火,おにび,40.6,fire,status,,
124,烈箭鹰,talonflame,M-3,M-B,single,moves,4,羽栖,はねやすめ,35.4,flying,status,,
124,烈箭鹰,talonflame,M-3,M-B,single,moves,5,挑衅,ちょうはつ,28.4,dark,status,,
124,烈箭鹰,talonflame,M-3,M-B,single,moves,6,顺风,おいかぜ,28.2,flying,status,,
124,烈箭鹰,talonflame,M-3,M-B,single,moves,7,急速折返,とんぼがえり,27.7,bug,physical,70,
124,烈箭鹰,talonflame,M-3,M-B,single,moves,8,杂技,アクロバット,19.1,flying,physical,55,
124,烈箭鹰,talonflame,M-3,M-B,single,moves,9,双翼,ダブルウイング,11.5,flying,physical,40,
124,烈箭鹰,talonflame,M-3,M-B,single,moves,10,剑舞,つるぎのまい,9.1,normal,status,,
124,烈箭鹰,talonflame,M-3,M-B,single,items,1,锐利鸟嘴,するどいくちばし,17.3,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,items,2,生命宝珠,いのちのたま,14.7,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,items,3,文柚果,オボンのみ,11.1,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,items,4,气势披带,きあいのタスキ,9.3,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,items,5,吃剩的东西,たべのこし,9.2,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,items,6,达人带,たつじんのおび,2.5,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,items,7,力量头带,ちからのハチマキ,2.4,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,items,8,讲究围巾,こだわりスカーフ,2.3,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,items,9,木炭,もくたん,1.9,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,items,10,广角镜,こうかくレンズ,1.8,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,abilities,1,疾风之翼,はやてのつばさ,73.2,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,abilities,2,火焰之躯,ほのおのからだ,26.8,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,natures,1,固执,いじっぱり,38.2,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,natures,2,爽朗,ようき,32.7,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,natures,3,淘气,わんぱく,7.6,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,natures,4,胆小,おくびょう,4.6,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,natures,5,大胆,ずぶとい,3.8,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,natures,6,内敛,ひかえめ,3.1,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,natures,7,天真,むじゃき,2.5,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,natures,8,顽皮,やんちゃ,1.9,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,natures,9,怕寂寞,さみしがり,1.6,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,natures,10,急躁,せっかち,1.0,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,partners,1,烈咬陆鲨,ガブリアス,,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,partners,2,雷丘,ライチュウ,,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,partners,3,魔幻假面喵,マスカーニャ,,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,partners,4,巨金怪,メタグロス,,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,partners,5,谜拟丘,ミミッキュ,,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,partners,6,铝钢桥龙,ブリジュラス,,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,partners,7,甲贺忍蛙,ゲッコウガ,,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,partners,8,幽尾玄鱼,イダイトウ(オス),,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,partners,9,快龙,カイリュー,,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,partners,10,姆克鹰,ムクホーク,,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,spreads,1,,,39.5,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,spreads,2,,,6.8,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,spreads,3,,,6.8,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,spreads,4,,,2.7,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,spreads,5,,,2.6,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,spreads,6,,,2.4,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,spreads,7,,,2.0,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,spreads,8,,,1.6,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,spreads,9,,,1.3,,,,
124,烈箭鹰,talonflame,M-3,M-B,single,spreads,10,,,1.2,,,,
125,墓扬犬,houndstone,M-3,M-B,single,moves,1,扫墓,おはかまいり,77.1,ghost,physical,50,
125,墓扬犬,houndstone,M-3,M-B,single,moves,2,影子偷袭,かげうち,64.0,ghost,physical,40,
125,墓扬犬,houndstone,M-3,M-B,single,moves,3,磷火,おにび,41.9,fire,status,,
125,墓扬犬,houndstone,M-3,M-B,single,moves,4,分担痛楚,いたみわけ,33.7,normal,status,,
125,墓扬犬,houndstone,M-3,M-B,single,moves,5,嬉闹,じゃれつく,30.5,fairy,physical,90,
125,墓扬犬,houndstone,M-3,M-B,single,moves,6,哈欠,あくび,28.4,normal,status,,
125,墓扬犬,houndstone,M-3,M-B,single,moves,7,灵骚,ポルターガイスト,19.3,ghost,physical,110,
125,墓扬犬,houndstone,M-3,M-B,single,moves,8,扑击,ボディプレス,17.1,fighting,physical,80,
125,墓扬犬,houndstone,M-3,M-B,single,moves,9,精神之牙,サイコファング,13.7,psychic,physical,85,
125,墓扬犬,houndstone,M-3,M-B,single,moves,10,吼叫,ほえる,11.2,normal,status,,
125,墓扬犬,houndstone,M-3,M-B,single,items,1,吃剩的东西,たべのこし,43.6,,,,
125,墓扬犬,houndstone,M-3,M-B,single,items,2,诅咒之符,のろいのおふだ,16.9,,,,
125,墓扬犬,houndstone,M-3,M-B,single,items,3,生命宝珠,いのちのたま,12.5,,,,
125,墓扬犬,houndstone,M-3,M-B,single,items,4,文柚果,オボンのみ,11.1,,,,
125,墓扬犬,houndstone,M-3,M-B,single,items,5,讲究围巾,こだわりスカーフ,2.9,,,,
125,墓扬犬,houndstone,M-3,M-B,single,items,6,气势披带,きあいのタスキ,2.1,,,,
125,墓扬犬,houndstone,M-3,M-B,single,items,7,佛柑果,カシブのみ,1.9,,,,
125,墓扬犬,houndstone,M-3,M-B,single,items,8,零余果,カゴのみ,1.8,,,,
125,墓扬犬,houndstone,M-3,M-B,single,items,9,木子果,ラムのみ,1.0,,,,
125,墓扬犬,houndstone,M-3,M-B,single,items,10,先制之爪,せんせいのツメ,0.9,,,,
125,墓扬犬,houndstone,M-3,M-B,single,abilities,1,毛茸茸,もふもふ,70.9,,,,
125,墓扬犬,houndstone,M-3,M-B,single,abilities,2,拨沙,すなかき,29.1,,,,
125,墓扬犬,houndstone,M-3,M-B,single,natures,1,淘气,わんぱく,47.9,,,,
125,墓扬犬,houndstone,M-3,M-B,single,natures,2,固执,いじっぱり,36.0,,,,
125,墓扬犬,houndstone,M-3,M-B,single,natures,3,爽朗,ようき,6.7,,,,
125,墓扬犬,houndstone,M-3,M-B,single,natures,4,慎重,しんちょう,3.5,,,,
125,墓扬犬,houndstone,M-3,M-B,single,natures,5,大胆,ずぶとい,1.8,,,,
125,墓扬犬,houndstone,M-3,M-B,single,natures,6,勇敢,ゆうかん,1.5,,,,
125,墓扬犬,houndstone,M-3,M-B,single,natures,7,悠闲,のんき,0.8,,,,
125,墓扬犬,houndstone,M-3,M-B,single,natures,8,温和,おだやか,0.4,,,,
125,墓扬犬,houndstone,M-3,M-B,single,natures,9,怕寂寞,さみしがり,0.3,,,,
125,墓扬犬,houndstone,M-3,M-B,single,natures,10,乐天,のうてんき,0.2,,,,
125,墓扬犬,houndstone,M-3,M-B,single,partners,1,烈咬陆鲨,ガブリアス,,,,,
125,墓扬犬,houndstone,M-3,M-B,single,partners,2,河马兽,カバルドン,,,,,
125,墓扬犬,houndstone,M-3,M-B,single,partners,3,班基拉斯,バンギラス,,,,,
125,墓扬犬,houndstone,M-3,M-B,single,partners,4,喷火龙,リザードン,,,,,
125,墓扬犬,houndstone,M-3,M-B,single,partners,5,雷丘,ライチュウ,,,,,
125,墓扬犬,houndstone,M-3,M-B,single,partners,6,龙头地鼠,ドリュウズ,,,,,
125,墓扬犬,houndstone,M-3,M-B,single,partners,7,水箭龟,カメックス,,,,,
125,墓扬犬,houndstone,M-3,M-B,single,partners,8,甲贺忍蛙,ゲッコウガ,,,,,
125,墓扬犬,houndstone,M-3,M-B,single,partners,9,暴鲤龙,ギャラドス,,,,,
125,墓扬犬,houndstone,M-3,M-B,single,partners,10,仙子伊布,ニンフィア,,,,,
125,墓扬犬,houndstone,M-3,M-B,single,spreads,1,,,16.1,,,,
125,墓扬犬,houndstone,M-3,M-B,single,spreads,2,,,16.0,,,,
125,墓扬犬,houndstone,M-3,M-B,single,spreads,3,,,11.3,,,,
125,墓扬犬,houndstone,M-3,M-B,single,spreads,4,,,7.4,,,,
125,墓扬犬,houndstone,M-3,M-B,single,spreads,5,,,3.5,,,,
125,墓扬犬,houndstone,M-3,M-B,single,spreads,6,,,2.9,,,,
125,墓扬犬,houndstone,M-3,M-B,single,spreads,7,,,2.6,,,,
125,墓扬犬,houndstone,M-3,M-B,single,spreads,8,,,2.5,,,,
125,墓扬犬,houndstone,M-3,M-B,single,spreads,9,,,2.2,,,,
125,墓扬犬,houndstone,M-3,M-B,single,spreads,10,,,1.6,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,moves,1,近身战,インファイト,89.9,fighting,physical,120,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,moves,2,怒牛,レイジングブル,85.9,normal,physical,90,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,moves,3,地震,じしん,47.5,ground,physical,100,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,moves,4,疯狂伏特,ワイルドボルト,38.8,electric,physical,90,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,moves,5,闪焰冲锋,フレアドライブ,26.4,fire,physical,120,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,moves,6,尖石攻击,ストーンエッジ,21.9,rock,physical,100,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,moves,7,磷火,おにび,17.8,fire,status,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,moves,8,蓄能焰袭,ニトロチャージ,16.0,fire,physical,50,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,moves,9,岩石封锁,がんせきふうじ,12.3,rock,physical,60,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,moves,10,健美,ビルドアップ,8.1,fighting,status,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,items,1,讲究围巾,こだわりスカーフ,20.3,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,items,2,文柚果,オボンのみ,18.8,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,items,3,生命宝珠,いのちのたま,13.4,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,items,4,木炭,もくたん,8.9,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,items,5,达人带,たつじんのおび,8.6,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,items,6,气势披带,きあいのタスキ,7.2,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,items,7,吃剩的东西,たべのこし,5.9,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,items,8,腰木果,シュカのみ,2.8,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,items,9,力量头带,ちからのハチマキ,2.5,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,items,10,千香果,イトケのみ,2.5,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,abilities,1,威吓,いかく,80.9,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,abilities,2,愤怒穴位,いかりのつぼ,15.5,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,abilities,3,反刍,はんすう,3.6,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,natures,1,固执,いじっぱり,62.5,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,natures,2,爽朗,ようき,28.6,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,natures,3,淘气,わんぱく,6.1,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,natures,4,顽皮,やんちゃ,0.8,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,natures,5,慎重,しんちょう,0.7,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,natures,6,天真,むじゃき,0.3,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,natures,7,怕寂寞,さみしがり,0.2,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,natures,8,乐天,のうてんき,0.2,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,natures,9,勇敢,ゆうかん,0.2,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,natures,10,自大,なまいき,0.1,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,partners,1,暴鲤龙,ギャラドス,,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,partners,2,烈咬陆鲨,ガブリアス,,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,partners,3,雷丘,ライチュウ,,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,partners,4,赛富豪,サーフゴー,,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,partners,5,魔幻假面喵,マスカーニャ,,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,partners,6,班基拉斯,バンギラス,,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,partners,7,巨沼怪,ラグラージ,,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,partners,8,谜拟丘,ミミッキュ,,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,partners,9,铝钢桥龙,ブリジュラス,,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,partners,10,姆克鹰,ムクホーク,,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,spreads,1,,,25.1,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,spreads,2,,,10.6,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,spreads,3,,,8.0,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,spreads,4,,,6.0,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,spreads,5,,,5.7,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,spreads,6,,,3.5,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,spreads,7,,,3.0,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,spreads,8,,,2.9,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,spreads,9,,,1.9,,,,
126,肯泰罗（火炽种）,tauros-paldea-blaze,M-3,M-B,single,spreads,10,,,1.5,,,,
127,死神棺,cofagrigus,M-3,M-B,single,moves,1,磷火,おにび,77.1,fire,status,,
127,死神棺,cofagrigus,M-3,M-B,single,moves,2,扑击,ボディプレス,53.7,fighting,physical,80,
127,死神棺,cofagrigus,M-3,M-B,single,moves,3,祸不单行,たたりめ,43.7,ghost,special,65,
127,死神棺,cofagrigus,M-3,M-B,single,moves,4,戏法空间,トリックルーム,40.4,psychic,status,,
127,死神棺,cofagrigus,M-3,M-B,single,moves,5,铁壁,てっぺき,31.3,steel,status,,
127,死神棺,cofagrigus,M-3,M-B,single,moves,6,暗影球,シャドーボール,27.3,ghost,special,80,
127,死神棺,cofagrigus,M-3,M-B,single,moves,7,咒术,のろい,18.3,ghost,status,,
127,死神棺,cofagrigus,M-3,M-B,single,moves,8,同命,みちづれ,16.4,ghost,status,,
127,死神棺,cofagrigus,M-3,M-B,single,moves,9,临别礼物,おきみやげ,16.1,dark,status,,
127,死神棺,cofagrigus,M-3,M-B,single,moves,10,毒菱,どくびし,11.3,poison,status,,
127,死神棺,cofagrigus,M-3,M-B,single,items,1,吃剩的东西,たべのこし,46.6,,,,
127,死神棺,cofagrigus,M-3,M-B,single,items,2,文柚果,オボンのみ,23.9,,,,
127,死神棺,cofagrigus,M-3,M-B,single,items,3,零余果,カゴのみ,6.1,,,,
127,死神棺,cofagrigus,M-3,M-B,single,items,4,心灵香草,メンタルハーブ,5.8,,,,
127,死神棺,cofagrigus,M-3,M-B,single,items,5,佛柑果,カシブのみ,2.4,,,,
127,死神棺,cofagrigus,M-3,M-B,single,items,6,木子果,ラムのみ,2.1,,,,
127,死神棺,cofagrigus,M-3,M-B,single,items,7,刺耳果,ナモのみ,2.1,,,,
127,死神棺,cofagrigus,M-3,M-B,single,items,8,气势披带,きあいのタスキ,1.7,,,,
127,死神棺,cofagrigus,M-3,M-B,single,items,9,先制之爪,せんせいのツメ,1.3,,,,
127,死神棺,cofagrigus,M-3,M-B,single,items,10,黑色铁球,くろいてっきゅう,0.8,,,,
127,死神棺,cofagrigus,M-3,M-B,single,abilities,1,木乃伊,ミイラ,100.0,,,,
127,死神棺,cofagrigus,M-3,M-B,single,natures,1,大胆,ずぶとい,55.0,,,,
127,死神棺,cofagrigus,M-3,M-B,single,natures,2,悠闲,のんき,19.9,,,,
127,死神棺,cofagrigus,M-3,M-B,single,natures,3,温和,おだやか,8.9,,,,
127,死神棺,cofagrigus,M-3,M-B,single,natures,4,自大,なまいき,6.7,,,,
127,死神棺,cofagrigus,M-3,M-B,single,natures,5,内敛,ひかえめ,3.8,,,,
127,死神棺,cofagrigus,M-3,M-B,single,natures,6,冷静,れいせい,3.2,,,,
127,死神棺,cofagrigus,M-3,M-B,single,natures,7,淘气,わんぱく,1.4,,,,
127,死神棺,cofagrigus,M-3,M-B,single,natures,8,慎重,しんちょう,0.8,,,,
127,死神棺,cofagrigus,M-3,M-B,single,natures,9,胆小,おくびょう,0.1,,,,
127,死神棺,cofagrigus,M-3,M-B,single,natures,10,慢吞吞,おっとり,0.1,,,,
127,死神棺,cofagrigus,M-3,M-B,single,partners,1,烈咬陆鲨,ガブリアス,,,,,
127,死神棺,cofagrigus,M-3,M-B,single,partners,2,大嘴娃,クチート,,,,,
127,死神棺,cofagrigus,M-3,M-B,single,partners,3,魔幻假面喵,マスカーニャ,,,,,
127,死神棺,cofagrigus,M-3,M-B,single,partners,4,雷丘,ライチュウ,,,,,
127,死神棺,cofagrigus,M-3,M-B,single,partners,5,巨金怪,メタグロス,,,,,
127,死神棺,cofagrigus,M-3,M-B,single,partners,6,姆克鹰,ムクホーク,,,,,
127,死神棺,cofagrigus,M-3,M-B,single,partners,7,铝钢桥龙,ブリジュラス,,,,,
127,死神棺,cofagrigus,M-3,M-B,single,partners,8,谜拟丘,ミミッキュ,,,,,
127,死神棺,cofagrigus,M-3,M-B,single,partners,9,三首恶龙,サザンドラ,,,,,
127,死神棺,cofagrigus,M-3,M-B,single,partners,10,火焰鸡,バシャーモ,,,,,
127,死神棺,cofagrigus,M-3,M-B,single,spreads,1,,,40.6,,,,
127,死神棺,cofagrigus,M-3,M-B,single,spreads,2,,,7.6,,,,
127,死神棺,cofagrigus,M-3,M-B,single,spreads,3,,,6.1,,,,
127,死神棺,cofagrigus,M-3,M-B,single,spreads,4,,,3.6,,,,
127,死神棺,cofagrigus,M-3,M-B,single,spreads,5,,,3.3,,,,
127,死神棺,cofagrigus,M-3,M-B,single,spreads,6,,,2.0,,,,
127,死神棺,cofagrigus,M-3,M-B,single,spreads,7,,,1.8,,,,
127,死神棺,cofagrigus,M-3,M-B,single,spreads,8,,,1.4,,,,
127,死神棺,cofagrigus,M-3,M-B,single,spreads,9,,,1.4,,,,
127,死神棺,cofagrigus,M-3,M-B,single,spreads,10,,,1.4,,,,
128,烈焰猴,infernape,M-3,M-B,single,moves,1,近身战,インファイト,47.8,fighting,physical,120,
128,烈焰猴,infernape,M-3,M-B,single,moves,2,雷电拳,かみなりパンチ,35.1,electric,physical,75,
128,烈焰猴,infernape,M-3,M-B,single,moves,3,闪焰冲锋,フレアドライブ,34.8,fire,physical,120,
128,烈焰猴,infernape,M-3,M-B,single,moves,4,音速拳,マッハパンチ,34.6,fighting,physical,40,
128,烈焰猴,infernape,M-3,M-B,single,moves,5,隐形岩,ステルスロック,25.1,rock,status,,
128,烈焰猴,infernape,M-3,M-B,single,moves,6,过热,オーバーヒート,18.2,fire,special,130,
128,烈焰猴,infernape,M-3,M-B,single,moves,7,急速折返,とんぼがえり,14.6,bug,physical,70,
128,烈焰猴,infernape,M-3,M-B,single,moves,8,磷火,おにび,13.4,fire,status,,
128,烈焰猴,infernape,M-3,M-B,single,moves,9,击掌奇袭,ねこだまし,12.9,normal,physical,40,
128,烈焰猴,infernape,M-3,M-B,single,moves,10,火焰拳,ほのおのパンチ,12.8,fire,physical,75,
128,烈焰猴,infernape,M-3,M-B,single,items,1,气势披带,きあいのタスキ,51.7,,,,
128,烈焰猴,infernape,M-3,M-B,single,items,2,生命宝珠,いのちのたま,16.5,,,,
128,烈焰猴,infernape,M-3,M-B,single,items,3,讲究围巾,こだわりスカーフ,12.3,,,,
128,烈焰猴,infernape,M-3,M-B,single,items,4,达人带,たつじんのおび,3.4,,,,
128,烈焰猴,infernape,M-3,M-B,single,items,5,腰木果,シュカのみ,1.6,,,,
128,烈焰猴,infernape,M-3,M-B,single,items,6,文柚果,オボンのみ,1.6,,,,
128,烈焰猴,infernape,M-3,M-B,single,items,7,力量头带,ちからのハチマキ,1.5,,,,
128,烈焰猴,infernape,M-3,M-B,single,items,8,先制之爪,せんせいのツメ,1.4,,,,
128,烈焰猴,infernape,M-3,M-B,single,items,9,木炭,もくたん,1.3,,,,
128,烈焰猴,infernape,M-3,M-B,single,items,10,白色香草,しろいハーブ,1.2,,,,
128,烈焰猴,infernape,M-3,M-B,single,abilities,1,猛火,もうか,51.8,,,,
128,烈焰猴,infernape,M-3,M-B,single,abilities,2,铁拳,てつのこぶし,48.2,,,,
128,烈焰猴,infernape,M-3,M-B,single,natures,1,爽朗,ようき,45.2,,,,
128,烈焰猴,infernape,M-3,M-B,single,natures,2,固执,いじっぱり,16.6,,,,
128,烈焰猴,infernape,M-3,M-B,single,natures,3,天真,むじゃき,13.5,,,,
128,烈焰猴,infernape,M-3,M-B,single,natures,4,胆小,おくびょう,7.9,,,,
128,烈焰猴,infernape,M-3,M-B,single,natures,5,急躁,せっかち,4.8,,,,
128,烈焰猴,infernape,M-3,M-B,single,natures,6,内敛,ひかえめ,3.1,,,,
128,烈焰猴,infernape,M-3,M-B,single,natures,7,顽皮,やんちゃ,2.5,,,,
128,烈焰猴,infernape,M-3,M-B,single,natures,8,怕寂寞,さみしがり,1.9,,,,
128,烈焰猴,infernape,M-3,M-B,single,natures,9,马虎,うっかりや,1.4,,,,
128,烈焰猴,infernape,M-3,M-B,single,natures,10,淘气,わんぱく,0.7,,,,
128,烈焰猴,infernape,M-3,M-B,single,partners,1,烈咬陆鲨,ガブリアス,,,,,
128,烈焰猴,infernape,M-3,M-B,single,partners,2,雷丘,ライチュウ,,,,,
128,烈焰猴,infernape,M-3,M-B,single,partners,3,姆克鹰,ムクホーク,,,,,
128,烈焰猴,infernape,M-3,M-B,single,partners,4,巨金怪,メタグロス,,,,,
128,烈焰猴,infernape,M-3,M-B,single,partners,5,魔幻假面喵,マスカーニャ,,,,,
128,烈焰猴,infernape,M-3,M-B,single,partners,6,快龙,カイリュー,,,,,
128,烈焰猴,infernape,M-3,M-B,single,partners,7,谜拟丘,ミミッキュ,,,,,
128,烈焰猴,infernape,M-3,M-B,single,partners,8,铝钢桥龙,ブリジュラス,,,,,
128,烈焰猴,infernape,M-3,M-B,single,partners,9,暴鲤龙,ギャラドス,,,,,
128,烈焰猴,infernape,M-3,M-B,single,partners,10,清洗洛托姆,ウォッシュロトム,,,,,
128,烈焰猴,infernape,M-3,M-B,single,spreads,1,,,37.3,,,,
128,烈焰猴,infernape,M-3,M-B,single,spreads,2,,,8.7,,,,
128,烈焰猴,infernape,M-3,M-B,single,spreads,3,,,8.1,,,,
128,烈焰猴,infernape,M-3,M-B,single,spreads,4,,,6.0,,,,
128,烈焰猴,infernape,M-3,M-B,single,spreads,5,,,4.6,,,,
128,烈焰猴,infernape,M-3,M-B,single,spreads,6,,,3.5,,,,
128,烈焰猴,infernape,M-3,M-B,single,spreads,7,,,2.8,,,,
